<title>/IN --> IN/IN
,/, --> ,/,
he/PRP --> he/PRP
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Wife/NN --> wife/NN
,/, --> ,/,
I/PRP --> I/PRP
am/VBP --> be/VBP
going/VBG --> go/VBG
out/RP --> out/RP
to/TO --> to/TO
work/VB --> work/VB
and/CC --> and/CC
earn/VB --> earn/VB
some/DT --> some/DT
money/NN --> money/NN
for/IN --> for/IN
us/PRP --> we/PRP
;/: --> ;/:
go/VB --> go/VB
into/IN --> into/IN
the/DT --> the/DT
field/NN --> field/NN
and/CC --> and/CC
cut/VB --> cut/VB
the/DT --> the/DT
corn/NN --> corn/NN
that/IN --> that/IN
we/PRP --> we/PRP
may/MD --> may/MD
have/VB --> have/VB
some/DT --> some/DT
bread/NN --> bread/NN
./. --> ./.
''/'' --> ''/''
``/`` --> ``/``
Yes/RB --> yes/RB
,/, --> ,/,
dear/RB --> dear/RB
Hans/NNP --> Hans/NNP
,/, --> ,/,
I/PRP --> I/PRP
will/MD --> will/MD
do/VB --> do/VB
that/DT --> that/DT
./. --> ./.
''/'' --> ''/''
After/IN --> after/IN
Hans/NNP --> Hans/NNP
had/VBD --> have/VBD
gone/VBN --> go/VBN
away/RB --> away/RB
,/, --> ,/,
she/PRP --> she/PRP
cooked/VBD --> cook/VBD
herself/PRP --> herself/PRP
some/DT --> some/DT
good/JJ --> good/JJ
broth/NN --> broth/NN
and/CC --> and/CC
took/VBD --> take/VBD
it/PRP --> it/PRP
into/IN --> into/IN
the/DT --> the/DT
field/NN --> field/NN
with/IN --> with/IN
her/PRP --> she/PRP
./. --> ./.
When/WRB --> when/WRB
she/PRP --> she/PRP
came/VBD --> come/VBD
to/TO --> to/TO
the/DT --> the/DT
field/NN --> field/NN
she/PRP --> she/PRP
said/VBD --> say/VBD
to/TO --> to/TO
herself/PRP --> herself/PRP
,/, --> ,/,
``/`` --> ``/``
What/WP --> what/WP
shall/MD --> shall/MD
I/PRP --> I/PRP
do/VBP --> do/VBP
;/: --> ;/:
shall/MD --> shall/MD
I/PRP --> I/PRP
shear/VB --> shear/VB
first/RB --> first/RB
,/, --> ,/,
or/CC --> or/CC
shall/MD --> shall/MD
I/PRP --> I/PRP
eat/VB --> eat/VB
first/RB --> first/RB
?/. --> ?/.
Oh/UH --> oh/UH
,/, --> ,/,
I/PRP --> I/PRP
will/MD --> will/MD
eat/VB --> eat/VB
first/RB --> first/RB
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
she/PRP --> she/PRP
emptied/VBD --> empty/VBD
her/PRP$ --> she/PRP$
basin/NN --> basin/NN
of/IN --> of/IN
broth/NN --> broth/NN
,/, --> ,/,
and/CC --> and/CC
when/WRB --> when/WRB
she/PRP --> she/PRP
was/VBD --> be/VBD
fully/RB --> fully/RB
satisfied/VBN --> satisfy/VBN
,/, --> ,/,
she/PRP --> she/PRP
once/RB --> once/RB
more/RBR --> more/RBR
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
What/WP --> what/WP
shall/MD --> shall/MD
I/PRP --> I/PRP
do/VB --> do/VB
?/. --> ?/.
Shall/NNP --> Shall/NNP
I/PRP --> I/PRP
shear/VBP --> shear/VBP
first/RB --> first/RB
,/, --> ,/,
or/CC --> or/CC
shall/MD --> shall/MD
I/PRP --> I/PRP
sleep/VB --> sleep/VB
first/RB --> first/RB
?/. --> ?/.
I/PRP --> I/PRP
will/MD --> will/MD
sleep/VB --> sleep/VB
first/RB --> first/RB
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
she/PRP --> she/PRP
lay/VBD --> lay/VBD
down/RP --> down/RP
among/IN --> among/IN
the/DT --> the/DT
corn/NN --> corn/NN
and/CC --> and/CC
fell/VBD --> fall/VBD
asleep/RB --> asleep/RB
./. --> ./.
Hans/NNP --> Hans/NNP
had/VBD --> have/VBD
been/VBN --> be/VBN
at/IN --> at/IN
home/NN --> home/NN
for/IN --> for/IN
a/DT --> a/DT
long/JJ --> long/JJ
time/NN --> time/NN
,/, --> ,/,
but/CC --> but/CC
Elsie/NNP --> Elsie/NNP
did/VBD --> do/VBD
not/RB --> not/RB
come/VBN --> come/VBN
;/: --> ;/:
then/RB --> then/RB
said/VBD --> say/VBD
he/PRP --> he/PRP
,/, --> ,/,
``/`` --> ``/``
What/WP --> what/WP
a/DT --> a/DT
clever/JJ --> clever/JJ
Elsie/NNP --> Elsie/NNP
I/PRP --> I/PRP
have/VBP --> have/VBP
;/: --> ;/:
she/PRP --> she/PRP
is/VBZ --> be/VBZ
so/RB --> so/RB
industrious/JJ --> industrious/JJ
that/IN --> that/IN
she/PRP --> she/PRP
does/VBZ --> do/VBZ
not/RB --> not/RB
even/RB --> even/RB
come/VB --> come/VB
home/NN --> home/NN
to/TO --> to/TO
eat/VB --> eat/VB
./. --> ./.
''/'' --> ''/''
As/IN --> as/IN
,/, --> ,/,
however/RB --> however/RB
,/, --> ,/,
she/PRP --> she/PRP
still/RB --> still/RB
stayed/VBD --> stay/VBD
away/RB --> away/RB
,/, --> ,/,
and/CC --> and/CC
it/PRP --> it/PRP
was/VBD --> be/VBD
evening/NN --> evening/NN
,/, --> ,/,
Hans/NNP --> Hans/NNP
went/VBD --> go/VBD
out/RP --> out/RP
to/TO --> to/TO
see/VB --> see/VB
what/WP --> what/WP
she/PRP --> she/PRP
had/VBD --> have/VBD
cut/VBN --> cut/VBN
,/, --> ,/,
but/CC --> but/CC
nothing/NN --> nothing/NN
was/VBD --> be/VBD
cut/VBN --> cut/VBN
,/, --> ,/,
and/CC --> and/CC
she/PRP --> she/PRP
was/VBD --> be/VBD
lying/VBG --> lie/VBG
among/IN --> among/IN
the/DT --> the/DT
corn/NN --> corn/NN
asleep/RB --> asleep/RB
./. --> ./.
Then/RB --> then/RB
Hans/NNP --> Hans/NNP
hastened/VBD --> hasten/VBD
home/NN --> home/NN
and/CC --> and/CC
brought/VBD --> bring/VBD
a/DT --> a/DT
fowler/NN --> fowler/NN
's/POS --> 's/POS
net/NN --> net/NN
with/IN --> with/IN
little/JJ --> little/JJ
bells/NNS --> bell/NNS
and/CC --> and/CC
hung/VBD --> hang/VBD
it/PRP --> it/PRP
round/JJ --> round/JJ
about/IN --> about/IN
her/PRP --> she/PRP
,/, --> ,/,
and/CC --> and/CC
she/PRP --> she/PRP
still/RB --> still/RB
went/VBD --> go/VBD
on/IN --> on/IN
sleeping/NN --> sleeping/NN
./. --> ./.
Then/RB --> then/RB
he/PRP --> he/PRP
ran/VBD --> run/VBD
home/NN --> home/NN
,/, --> ,/,
shut/VBD --> shut/VBD
the/DT --> the/DT
house-door/NN --> house-door/NN
,/, --> ,/,
and/CC --> and/CC
sat/VBD --> sit/VBD
down/RP --> down/RP
in/IN --> in/IN
his/PRP$ --> he/PRP$
chair/NN --> chair/NN
and/CC --> and/CC
worked/VBD --> work/VBD
./. --> ./.
At/IN --> at/IN
length/NN --> length/NN
,/, --> ,/,
when/WRB --> when/WRB
it/PRP --> it/PRP
was/VBD --> be/VBD
quite/RB --> quite/RB
dark/JJ --> dark/JJ
,/, --> ,/,
Clever/NNP --> Clever/NNP
Elsie/NNP --> Elsie/NNP
awoke/VBD --> awake/VBD
and/CC --> and/CC
when/WRB --> when/WRB
she/PRP --> she/PRP
got/VBD --> get/VBD
up/RP --> up/RP
there/EX --> there/EX
was/VBD --> be/VBD
a/DT --> a/DT
jingling/VBG --> jingle/VBG
all/DT --> all/DT
round/NN --> round/NN
about/IN --> about/IN
her/PRP --> she/PRP
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
bells/NNS --> bell/NNS
rang/VBD --> ring/VBD
at/IN --> at/IN
each/DT --> each/DT
step/NN --> step/NN
which/WDT --> which/WDT
she/PRP --> she/PRP
took/VBD --> take/VBD
./. --> ./.
Then/RB --> then/RB
she/PRP --> she/PRP
was/VBD --> be/VBD
alarmed/VBN --> alarm/VBN
,/, --> ,/,
and/CC --> and/CC
became/VBD --> become/VBD
uncertain/JJ --> uncertain/JJ
whether/IN --> whether/IN
she/PRP --> she/PRP
really/RB --> really/RB
was/VBD --> be/VBD
Clever/NNP --> Clever/NNP
Elsie/NNP --> Elsie/NNP
or/CC --> or/CC
not/RB --> not/RB
,/, --> ,/,
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Is/VBZ --> be/VBZ
it/PRP --> it/PRP
I/PRP --> I/PRP
,/, --> ,/,
or/CC --> or/CC
is/VBZ --> be/VBZ
it/PRP --> it/PRP
not/RB --> not/RB
I/PRP --> I/PRP
?/. --> ?/.
''/'' --> ''/''
But/CC --> but/CC
she/PRP --> she/PRP
knew/VBD --> know/VBD
not/RB --> not/RB
what/WP --> what/WP
answer/NN --> answer/NN
to/TO --> to/TO
make/VB --> make/VB
to/TO --> to/TO
this/DT --> this/DT
,/, --> ,/,
and/CC --> and/CC
stood/VBD --> stand/VBD
for/IN --> for/IN
a/DT --> a/DT
time/NN --> time/NN
in/IN --> in/IN
doubt/NN --> doubt/NN
;/: --> ;/:
at/IN --> at/IN
length/NN --> length/NN
she/PRP --> she/PRP
thought/VBD --> think/VBD
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
will/MD --> will/MD
go/VB --> go/VB
home/NN --> home/NN
and/CC --> and/CC
ask/VB --> ask/VB
if/IN --> if/IN
it/PRP --> it/PRP
be/VB --> be/VB
I/PRP --> I/PRP
,/, --> ,/,
or/CC --> or/CC
if/IN --> if/IN
it/PRP --> it/PRP
be/VB --> be/VB
not/RB --> not/RB
I/PRP --> I/PRP
,/, --> ,/,
they/PRP --> they/PRP
will/MD --> will/MD
be/VB --> be/VB
sure/JJ --> sure/JJ
to/TO --> to/TO
know/VB --> know/VB
./. --> ./.
''/'' --> ''/''
She/PRP --> she/PRP
ran/VBD --> run/VBD
to/TO --> to/TO
the/DT --> the/DT
door/NN --> door/NN
of/IN --> of/IN
her/PRP$ --> she/PRP$
own/JJ --> own/JJ
house/NN --> house/NN
,/, --> ,/,
but/CC --> but/CC
it/PRP --> it/PRP
was/VBD --> be/VBD
shut/VBN --> shut/VBN
;/: --> ;/:
then/RB --> then/RB
she/PRP --> she/PRP
knocked/VBD --> knock/VBD
at/IN --> at/IN
the/DT --> the/DT
window/NN --> window/NN
and/CC --> and/CC
cried/VBD --> cry/VBD
,/, --> ,/,
``/`` --> ``/``
Hans/NNP --> Hans/NNP
,/, --> ,/,
is/VBZ --> be/VBZ
Elsie/NNP --> Elsie/NNP
within/IN --> within/IN
?/. --> ?/.
''/'' --> ''/''
``/`` --> ``/``
Yes/RB --> yes/RB
,/, --> ,/,
''/'' --> ''/''
answered/VBD --> answer/VBD
Hans/NNP --> Hans/NNP
,/, --> ,/,
``/`` --> ``/``
she/PRP --> she/PRP
is/VBZ --> be/VBZ
within/IN --> within/IN
./. --> ./.
''/'' --> ''/''
Hereupon/NNP --> Hereupon/NNP
she/PRP --> she/PRP
was/VBD --> be/VBD
terrified/VBN --> terrify/VBN
,/, --> ,/,
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Ah/UH --> ah/UH
,/, --> ,/,
heavens/NNS --> heaven/NNS
!/. --> !/.
Then/RB --> then/RB
it/PRP --> it/PRP
is/VBZ --> be/VBZ
not/RB --> not/RB
I/PRP --> I/PRP
,/, --> ,/,
''/'' --> ''/''
and/CC --> and/CC
went/VBD --> go/VBD
to/TO --> to/TO
another/DT --> another/DT
door/NN --> door/NN
;/: --> ;/:
but/CC --> but/CC
when/WRB --> when/WRB
the/DT --> the/DT
people/NNS --> people/NNS
heard/VBD --> hear/VBD
the/DT --> the/DT
jingling/VBG --> jingle/VBG
of/IN --> of/IN
the/DT --> the/DT
bells/NNS --> bell/NNS
they/PRP --> they/PRP
would/MD --> would/MD
not/RB --> not/RB
open/VB --> open/VB
it/PRP --> it/PRP
,/, --> ,/,
and/CC --> and/CC
she/PRP --> she/PRP
could/MD --> could/MD
get/VB --> get/VB
in/IN --> in/IN
nowhere/RB --> nowhere/RB
./. --> ./.
Then/RB --> then/RB
she/PRP --> she/PRP
ran/VBD --> run/VBD
out/IN --> out/IN
of/IN --> of/IN
the/DT --> the/DT
village/NN --> village/NN
,/, --> ,/,
and/CC --> and/CC
no/DT --> no/DT
one/NN --> one/NN
has/VBZ --> have/VBZ
seen/VBN --> see/VBN
her/PRP --> she/PRP
since/IN --> since/IN
./. --> ./.
